fechahora,0,2,1
2017-01-01 00:00:00,15436.80000000001,33057.429999999964,680944.8200000001
2017-01-01 01:00:00,15036.240000000007,32949.63000000001,634909.2000000004
2017-01-01 02:00:00,14969.410000000002,32300.489999999987,605401.4500000009
2017-01-01 03:00:00,15123.440000000004,31517.0,583775.6100000008
2017-01-01 04:00:00,15287.88,31951.59999999999,568900.0900000002
2017-01-01 05:00:00,16946.120000000006,31288.44999999998,541422.6299999997
2017-01-01 06:00:00,16689.940000000006,30645.629999999976,522068.4800000007
2017-01-01 07:00:00,17029.130000000016,29527.769999999993,546939.7999999995
2017-01-01 08:00:00,17504.87,30257.81999999998,589322.29
2017-01-01 09:00:00,18304.49999999998,29912.869999999977,650487.7600000001
2017-01-01 10:00:00,18968.549999999985,30315.859999999993,683286.1100000013
2017-01-01 11:00:00,19817.95000000001,30701.789999999983,707831.0300000005
2017-01-01 12:00:00,20041.35999999999,30665.85999999999,730971.3600000001
2017-01-01 13:00:00,19524.329999999998,30431.199999999993,716909.8900000004
2017-01-01 14:00:00,19995.389999999996,30727.80999999999,704100.1400000012
2017-01-01 15:00:00,19627.01999999997,30805.52999999997,694881.3599999998
2017-01-01 16:00:00,19655.34,31607.43999999998,683308.6099999992
2017-01-01 17:00:00,19480.589999999982,31449.829999999973,723635.8899999999
2017-01-01 18:00:00,20179.13000000001,32861.29000000001,828996.6400000008
2017-01-01 19:00:00,19542.499999999993,33912.95,853337.4700000001
2017-01-01 20:00:00,19950.71,34649.75,817041.3700000003
2017-01-01 21:00:00,20987.16999999998,35185.65000000001,762088.870000001
2017-01-01 22:00:00,21487.95,38204.19000000003,674067.1599999999
2017-01-01 23:00:00,20262.27,39702.590000000004,609439.1000000008
2017-01-09 00:00:00,21630.779999999984,69028.01,573836.2999999999
2017-01-09 01:00:00,21421.729999999996,72222.67999999998,562366.9500000003
2017-01-09 02:00:00,20647.29,75645.11000000002,545873.59
2017-01-09 03:00:00,19773.659999999993,80346.71999999996,540852.8300000003
2017-01-09 04:00:00,20369.08999999998,81330.17999999993,551593.3499999994
2017-01-09 05:00:00,22629.200000000015,80101.97999999994,573621.980000001
2017-01-09 06:00:00,24055.010000000006,85164.14000000007,572615.5700000008
2017-01-09 07:00:00,24456.240000000005,86565.33000000005,613311.7300000013
2017-01-09 08:00:00,25886.120000000006,87040.48000000001,672195.3600000005
2017-01-09 09:00:00,27781.380000000012,88175.51000000004,730375.4100000011
2017-01-09 10:00:00,28249.710000000006,81951.94999999997,782338.0200000016
2017-01-09 11:00:00,28767.520000000008,79986.2900000001,828881.2300000006
2017-01-09 12:00:00,29911.450000000008,84352.91,839410.290000001
2017-01-09 13:00:00,29885.47000000002,87586.93000000008,815038.0200000013
2017-01-09 14:00:00,28887.959999999985,84801.95999999996,789273.4300000003
2017-01-09 15:00:00,28367.050000000014,85298.23000000007,772209.7100000011
2017-01-09 16:00:00,27965.730000000007,85970.62999999996,765312.5700000008
2017-01-09 17:00:00,28052.889999999978,85876.21999999999,838310.4100000005
2017-01-09 18:00:00,27960.199999999975,85339.49999999994,931839.2200000007
2017-01-09 19:00:00,27699.230000000003,85373.09000000001,925452.6800000003
2017-01-09 20:00:00,27301.529999999995,87916.19,875112.9700000004
2017-01-09 21:00:00,25862.79999999999,89986.76999999999,800713.2200000006
2017-01-09 22:00:00,27515.190000000028,95518.56,710389.4100000011
2017-01-09 23:00:00,27722.40000000001,96414.94999999995,608769.99
2017-03-20 00:00:00,21275.64000000001,88763.67,655545.26
2017-03-20 01:00:00,20186.810000000016,86438.29,565703.7
2017-03-20 02:00:00,20085.990000000016,86123.17999999992,551277.4300000006
2017-03-20 03:00:00,20095.750000000004,87227.99,557764.0
2017-03-20 04:00:00,20613.270000000015,84651.21,569253.1100000006
2017-03-20 05:00:00,22526.760000000024,87282.81999999999,590139.57
2017-03-20 06:00:00,24525.64,88319.31000000008,602706.8600000021
2017-03-20 07:00:00,25756.17000000002,90605.43999999999,611768.9100000004
2017-03-20 08:00:00,28347.069999999996,92520.32999999994,747026.1100000018
2017-03-20 09:00:00,29162.450000000015,93420.98000000004,801033.5900000014
2017-03-20 10:00:00,29848.940000000013,97156.05999999995,855067.2100000002
2017-03-20 11:00:00,30580.479999999985,99509.42000000004,891956.3700000017
2017-03-20 12:00:00,31053.44000000002,99848.67000000003,896299.1700000005
2017-03-20 13:00:00,31005.18,94875.62999999993,862284.6400000019
2017-03-20 14:00:00,28842.879999999997,91375.43999999996,844073.9800000002
