fechahora,0,2,1
2017-01-01 00:00:00,15335.990000000009,33057.429999999964,681045.63
2017-01-01 01:00:00,14914.240000000007,32949.63000000001,635031.2000000003
2017-01-01 02:00:00,14823.970000000001,32300.489999999987,605546.8900000008
2017-01-01 03:00:00,14980.760000000004,31517.0,583918.2900000009
2017-01-01 04:00:00,15151.119999999999,31951.59999999999,569036.8500000002
2017-01-01 05:00:00,16810.770000000004,31288.44999999998,541557.9799999997
2017-01-01 06:00:00,16553.1,30645.629999999976,522205.3200000007
2017-01-01 07:00:00,16904.530000000017,29527.769999999993,547064.3999999996
2017-01-01 08:00:00,17367.420000000002,30257.81999999998,589459.7400000001
2017-01-01 09:00:00,18163.159999999985,29912.869999999977,650629.1000000002
2017-01-01 10:00:00,18842.349999999988,30315.859999999993,683412.3100000012
2017-01-01 11:00:00,19711.81000000001,30701.789999999983,707937.1700000005
2017-01-01 12:00:00,19951.299999999992,30665.85999999999,731061.4200000002
2017-01-01 13:00:00,19419.109999999997,30431.199999999993,717015.1100000003
2017-01-01 14:00:00,19885.159999999996,30727.80999999999,704210.3700000012
2017-01-01 15:00:00,19504.19999999997,30805.52999999997,695004.1799999998
2017-01-01 16:00:00,19543.29,31607.43999999998,683420.6599999992
2017-01-01 17:00:00,19358.029999999977,31449.829999999973,723758.4499999998
2017-01-01 18:00:00,20073.640000000007,32861.29000000001,829102.1300000008
2017-01-01 19:00:00,19432.589999999993,33912.95,853447.3800000001
2017-01-01 20:00:00,19830.579999999998,34649.75,817161.5000000002
2017-01-01 21:00:00,20855.08999999998,35185.65000000001,762220.9500000011
2017-01-01 22:00:00,21353.93,38204.19000000003,674201.1799999999
2017-01-01 23:00:00,20086.45,39702.590000000004,609614.9200000007
2017-01-09 00:00:00,21532.329999999984,69028.01,573934.7499999999
2017-01-09 01:00:00,21310.639999999992,72222.67999999998,562478.0400000003
2017-01-09 02:00:00,20528.31,75645.11000000002,545992.57
2017-01-09 03:00:00,19640.25999999999,80346.71999999996,540986.2300000003
2017-01-09 04:00:00,20246.22999999998,81330.17999999993,551716.2099999994
2017-01-09 05:00:00,22530.280000000013,80101.97999999994,573720.900000001
2017-01-09 06:00:00,23980.190000000006,85164.14000000007,572690.3900000008
2017-01-09 07:00:00,24375.750000000007,86565.33000000005,613392.2200000013
2017-01-09 08:00:00,25782.640000000007,87040.48000000001,672298.8400000004
2017-01-09 09:00:00,27665.640000000014,88175.51000000004,730491.1500000011
2017-01-09 10:00:00,28155.69000000001,81951.94999999997,782432.0400000016
2017-01-09 11:00:00,28688.430000000008,79986.2900000001,828960.3200000005
2017-01-09 12:00:00,29835.85000000001,84352.91,839485.890000001
2017-01-09 13:00:00,29815.140000000018,87586.93000000008,815108.3500000013
2017-01-09 14:00:00,28819.18999999998,84801.95999999996,789342.2000000003
2017-01-09 15:00:00,28265.420000000016,85298.23000000007,772311.3400000011
2017-01-09 16:00:00,27871.83000000001,85970.62999999996,765406.4700000008
2017-01-09 17:00:00,27952.099999999977,85876.21999999999,838411.2000000004
2017-01-09 18:00:00,27855.059999999976,85339.49999999994,931944.3600000007
2017-01-09 19:00:00,27593.81,85373.09000000001,925558.1000000002
2017-01-09 20:00:00,27211.939999999995,87916.19,875202.5600000004
2017-01-09 21:00:00,25764.24999999999,89986.76999999999,800811.7700000006
2017-01-09 22:00:00,27432.700000000026,95518.56,710471.9000000012
2017-01-09 23:00:00,27613.92000000001,96414.94999999995,608878.47
2017-03-20 00:00:00,21146.620000000006,88763.67,655674.28
2017-03-20 01:00:00,20062.510000000017,86438.29,565828.0
2017-03-20 02:00:00,19973.710000000014,86123.17999999992,551389.7100000007
2017-03-20 03:00:00,19977.100000000006,87227.99,557882.6499999999
2017-03-20 04:00:00,20482.12000000001,84651.21,569384.2600000006
2017-03-20 05:00:00,22419.780000000024,87282.81999999999,590246.5499999999
2017-03-20 06:00:00,24531.550000000003,88319.31000000008,602700.9500000022
2017-03-20 07:00:00,25795.41000000002,90605.43999999999,611729.6700000005
2017-03-20 08:00:00,28393.859999999993,92520.32999999994,746979.3200000018
2017-03-20 09:00:00,29205.970000000016,93420.98000000004,800990.0700000013
2017-03-20 10:00:00,29895.91000000001,97156.05999999995,855020.2400000002
2017-03-20 11:00:00,30633.749999999985,99509.42000000004,891903.1000000017
2017-03-20 12:00:00,31106.05000000002,99848.67000000003,896246.5600000005
2017-03-20 13:00:00,31045.44,94875.62999999993,862244.380000002
2017-03-20 14:00:00,28846.449999999997,91375.43999999996,844070.4100000003
2017-03-20 15:00:00,27804.940000000006,94805.66999999995,831022.1400000005
2017-03-20 16:00:00,28470.159999999985,95405.49000000003,826045.1700000004
2017-03-20 17:00:00,27131.839999999986,96568.83999999998,860594.9100000003
2017-03-20 18:00:00,27048.959999999974,99503.18999999993,958185.9200000002
2017-03-20 19:00:00,25768.329999999994,97445.16999999995,972052.2800000004
2017-03-20 20:00:00,25318.38999999999,99271.72999999997,922456.7800000008
2017-03-20 21:00:00,26316.780000000002,101131.98999999992,836337.6100000003
2017-03-20 22:00:00,29795.700000000008,106982.73999999987,745834.8299999995
2017-03-20 23:00:00,31069.360000000026,112633.08999999997,733105.790000001
2017-04-13 00:00:00,25927.879999999994,100385.58000000002,643407.2100000008
2017-04-13 01:00:00,25026.63999999998,97645.71999999993,598580.51
2017-04-13 02:00:00,24879.599999999984,97964.86999999994,572584.2500000019
2017-04-13 03:00:00,24580.629999999997,96415.74,560325.1500000007
2017-04-13 04:00:00,24914.350000000013,93178.28999999994,580214.0100000009
2017-04-13 05:00:00,24431.429999999997,79904.43999999997,597839.8600000008
2017-04-13 06:00:00,23270.18999999998,71115.16999999994,624445.6199999991
2017-04-13 07:00:00,24199.24000000002,70157.87999999996,676497.2900000011
2017-04-13 08:00:00,24285.379999999997,71020.36999999992,730477.9700000002
2017-04-13 09:00:00,25036.64999999999,71752.08000000009,770107.8100000002
2017-04-13 10:00:00,25767.20999999998,74429.14999999994,806169.7100000003
2017-04-13 11:00:00,26608.750000000004,77449.72999999998,845079.720000002
2017-04-13 12:00:00,27312.009999999987,77790.45999999993,857201.4899999999
2017-04-13 13:00:00,26732.95,75011.73999999998,838231.9900000009
2017-04-13 14:00:00,27168.689999999988,69580.23000000003,820488.880000001
2017-04-13 15:00:00,26801.760000000002,67100.73999999996,796055.6900000025
2017-04-13 16:00:00,26569.219999999998,64348.93999999998,785572.2900000009
2017-04-13 17:00:00,25654.339999999975,67332.35999999994,815590.0200000003
2017-04-13 18:00:00,24656.489999999987,67111.30999999998,895414.8400000022
2017-04-13 19:00:00,23611.260000000002,68799.5199999999,907350.2600000007
2017-04-13 20:00:00,23256.88,67898.41999999993,859177.6500000011
2017-04-13 21:00:00,21673.459999999992,66707.06000000003,813969.4400000016
2017-04-13 22:00:00,21501.010000000006,64708.71000000005,694424.7100000004
2017-04-13 23:00:00,20225.029999999995,63843.30000000004,583716.6700000009
2017-04-14 00:00:00,19847.729999999974,64157.95999999999,608313.3400000007
2017-04-14 01:00:00,18867.299999999985,64341.11999999997,580384.8500000008
2017-04-14 02:00:00,18654.569999999996,62925.67000000001,559710.2200000002
2017-04-14 03:00:00,18498.41,61026.52000000002,552455.1900000017
2017-04-14 04:00:00,19658.359999999997,57705.30999999999,560227.6500000012
2017-04-14 05:00:00,20026.180000000004,51623.34999999999,581506.5000000002
2017-04-14 06:00:00,20468.109999999997,52399.900000000016,587719.42
2017-04-14 07:00:00,20923.109999999997,53004.98999999999,648851.08
2017-04-14 08:00:00,21166.29999999999,54997.63999999996,708170.6500000003
2017-04-14 09:00:00,22819.159999999985,54385.55000000001,735913.9899999988
2017-04-14 10:00:00,23192.969999999998,54454.649999999994,756340.2300000015
2017-04-14 11:00:00,22811.07999999999,53769.19999999998,778371.2000000009
2017-04-14 12:00:00,22249.839999999993,55402.26,793591.1399999997
2017-04-14 13:00:00,22291.810000000023,54702.020000000004,776408.7200000001
