cod_op_red,type_day,dates,predict
ORD1,ORD,2020-01-27 18:00,1411407.058
ORD1,ORD,2020-01-27 19:00,1381910.463
ORD1,ORD,2020-01-27 20:00,1319027.323
ORD1,ORD,2020-01-27 21:00,1201993.762
ORD1,ORD,2020-01-27 22:00,1078150.423
ORD1,ORD,2020-01-27 23:00,983183.808
ORD1,ORD,2020-01-28 0:00,900341.1595
ORD1,ORD,2020-01-28 1:00,865431.4684
ORD1,ORD,2020-01-28 2:00,847517.5415
ORD1,ORD,2020-01-28 3:00,854874.3267
ORD1,ORD,2020-01-28 4:00,917649.9036
ORD1,ORD,2020-01-28 5:00,1032770.367
ORD1,ORD,2020-01-28 6:00,1102880.241
ORD1,ORD,2020-01-28 7:00,1185026.83
ORD1,ORD,2020-01-28 8:00,1238574.741
ORD1,ORD,2020-01-28 9:00,1288029.888
ORD1,ORD,2020-01-28 10:00,1351900.101
ORD1,ORD,2020-01-28 11:00,1382201.325
ORD1,ORD,2020-01-28 12:00,1371022.936
ORD1,ORD,2020-01-28 13:00,1351102.913
ORD1,ORD,2020-01-28 14:00,1357245.834
ORD1,ORD,2020-01-28 15:00,1357570.045
ORD1,ORD,2020-01-28 16:00,1329701.663
ORD1,ORD,2020-01-28 17:00,1308619.739
ORD1,ORD,2020-01-28 18:00,1387773.36
ORD1,ORD,2020-01-28 19:00,1380278.765
ORD1,ORD,2020-01-28 20:00,1316293.471
ORD1,ORD,2020-01-28 21:00,1199218.093
ORD1,ORD,2020-01-28 22:00,1069927.798
ORD1,ORD,2020-01-28 23:00,977143.5714
ORD1,ORD,2020-01-29 0:00,895566.7484
ORD1,ORD,2020-01-29 1:00,868486.7045
ORD1,ORD,2020-01-29 2:00,848090.6002
ORD1,ORD,2020-01-29 3:00,858329.2601
ORD1,ORD,2020-01-29 4:00,922023.6918
ORD1,ORD,2020-01-29 5:00,1040909.6
ORD1,ORD,2020-01-29 6:00,1117489.516
ORD1,ORD,2020-01-29 7:00,1192961.843
ORD1,ORD,2020-01-29 8:00,1250117.098
ORD1,ORD,2020-01-29 9:00,1301224.964
ORD1,ORD,2020-01-29 10:00,1358973.323
ORD1,ORD,2020-01-29 11:00,1389433.831
ORD1,ORD,2020-01-29 12:00,1377003.013
ORD1,ORD,2020-01-29 13:00,1354677.944
ORD1,ORD,2020-01-29 14:00,1361139.217
ORD1,ORD,2020-01-29 15:00,1355397.628
ORD1,ORD,2020-01-29 16:00,1333054.314
ORD1,ORD,2020-01-29 17:00,1307264.961
ORD1,ORD,2020-01-29 18:00,1393639.692
ORD1,ORD,2020-01-29 19:00,1390210.937
ORD1,ORD,2020-01-29 20:00,1325562.195
ORD1,ORD,2020-01-29 21:00,1199960.906
ORD1,ORD,2020-01-29 22:00,1079003.589
ORD1,ORD,2020-01-29 23:00,973918.021
ORD1,ORD,2020-01-30 0:00,892443.0417
ORD1,ORD,2020-01-30 1:00,863335.4423
ORD1,ORD,2020-01-30 2:00,846820.8078
ORD1,ORD,2020-01-30 3:00,859357.0867
ORD1,ORD,2020-01-30 4:00,922963.1014
ORD1,ORD,2020-01-30 5:00,1037932
ORD1,ORD,2020-01-30 6:00,1116284.186
ORD1,ORD,2020-01-30 7:00,1190949.508
ORD1,ORD,2020-01-30 8:00,1252237.071
ORD1,ORD,2020-01-30 9:00,1303361.14
ORD1,ORD,2020-01-30 10:00,1364925.25
ORD1,ORD,2020-01-30 11:00,1395648.07
ORD1,ORD,2020-01-30 12:00,1384531.673
ORD1,ORD,2020-01-30 13:00,1351767.224
ORD1,ORD,2020-01-30 14:00,1361100.172
ORD1,ORD,2020-01-30 15:00,1360025.769
ORD1,ORD,2020-01-30 16:00,1326333.929
ORD1,ORD,2020-01-30 17:00,1307773.788
ORD1,ORD,2020-01-30 18:00,1397010.314
ORD1,ORD,2020-01-30 19:00,1405268.29
ORD1,ORD,2020-01-30 20:00,1329631.292
ORD1,ORD,2020-01-30 21:00,1202197.3
ORD1,ORD,2020-01-30 22:00,1074987.392
ORD1,ORD,2020-01-30 23:00,976745.7006
ORD1,ORD,2020-01-31 0:00,896515.6616
ORD1,ORD,2020-01-31 1:00,864414.1069
ORD1,ORD,2020-01-31 2:00,838356.6274
ORD1,ORD,2020-01-31 3:00,840182.5638
ORD1,ORD,2020-01-31 4:00,920678.3318
ORD1,ORD,2020-01-31 5:00,1038483.056
ORD1,ORD,2020-01-31 6:00,1113011.555
ORD1,ORD,2020-01-31 7:00,1187433.768
ORD1,ORD,2020-01-31 8:00,1249287.095
ORD1,ORD,2020-01-31 9:00,1301570.751
ORD1,ORD,2020-01-31 10:00,1359283.971
ORD1,ORD,2020-01-31 11:00,1394314.067
ORD1,ORD,2020-01-31 12:00,1384167.984
ORD1,ORD,2020-01-31 13:00,1360906.339
ORD1,ORD,2020-01-31 14:00,1362662.618
ORD1,ORD,2020-01-31 15:00,1367374.082
ORD1,ORD,2020-01-31 16:00,1341460.313
ORD1,ORD,2020-01-31 17:00,1327551.488
ORD1,ORD,2020-01-31 18:00,1397617.66
ORD1,ORD,2020-01-31 19:00,1406235.89
ORD1,ORD,2020-01-31 20:00,1321517.883
ORD1,ORD,2020-01-31 21:00,1204500.736
ORD1,ORD,2020-01-31 22:00,1074990.332
ORD1,ORD,2020-01-31 23:00,968063.2257
ORD1,SAB,2020-02-01 0:00,933206.1057
ORD1,SAB,2020-02-01 1:00,895863.9725
ORD1,SAB,2020-02-01 2:00,874775.2674
ORD1,SAB,2020-02-01 3:00,876701.3948
ORD1,SAB,2020-02-01 4:00,911703.5544
ORD1,SAB,2020-02-01 5:00,963626.0543
ORD1,SAB,2020-02-01 6:00,1023457.999
ORD1,SAB,2020-02-01 7:00,1110625.271
ORD1,SAB,2020-02-01 8:00,1190931.646
ORD1,SAB,2020-02-01 9:00,1245462.925
ORD1,SAB,2020-02-01 10:00,1297403.226
ORD1,SAB,2020-02-01 11:00,1325743.044
ORD1,SAB,2020-02-01 12:00,1316214.495
ORD1,SAB,2020-02-01 13:00,1269755.262
ORD1,SAB,2020-02-01 14:00,1229785.776
ORD1,SAB,2020-02-01 15:00,1208038.435
ORD1,SAB,2020-02-01 16:00,1187022.109
ORD1,SAB,2020-02-01 17:00,1191155.652
ORD1,SAB,2020-02-01 18:00,1282534.699
ORD1,SAB,2020-02-01 19:00,1292227.526
ORD1,SAB,2020-02-01 20:00,1232043.657
ORD1,SAB,2020-02-01 21:00,1132407.999
ORD1,SAB,2020-02-01 22:00,1026060.65
ORD1,SAB,2020-02-01 23:00,935351.8403
ORD1,DOM,2020-02-02 0:00,859840.0721
ORD1,DOM,2020-02-02 1:00,820842.1321
ORD1,DOM,2020-02-02 2:00,798172.5652
ORD1,DOM,2020-02-02 3:00,782839.6647
ORD1,DOM,2020-02-02 4:00,788534.5726
ORD1,DOM,2020-02-02 5:00,800164.1693
ORD1,DOM,2020-02-02 6:00,808095.9799
ORD1,DOM,2020-02-02 7:00,883337.907
ORD1,DOM,2020-02-02 8:00,937625.9961
ORD1,DOM,2020-02-02 9:00,992998.6999
ORD1,DOM,2020-02-02 10:00,1034152.227
ORD1,DOM,2020-02-02 11:00,1065651.146
ORD1,DOM,2020-02-02 12:00,1088943.943
ORD1,DOM,2020-02-02 13:00,1068761.269
ORD1,DOM,2020-02-02 14:00,1049786.423
ORD1,DOM,2020-02-02 15:00,1030465.291
ORD1,DOM,2020-02-02 16:00,1003628.6
ORD1,DOM,2020-02-02 17:00,1015964.724
ORD1,DOM,2020-02-02 18:00,1117488.04
ORD1,DOM,2020-02-02 19:00,1142034.448
ORD1,DOM,2020-02-02 20:00,1099376.363
ORD1,DOM,2020-02-02 21:00,1030215.183
ORD1,DOM,2020-02-02 22:00,941527.0225
ORD1,DOM,2020-02-02 23:00,867845.1159
