cod_op_red,type_day,dates,predict
ORD1,ORD,2020-01-28 13:00,1336718.265
ORD1,ORD,2020-01-28 14:00,1342860.118
ORD1,ORD,2020-01-28 15:00,1342983.225
ORD1,ORD,2020-01-28 16:00,1314958.101
ORD1,ORD,2020-01-28 17:00,1293448.061
ORD1,ORD,2020-01-28 18:00,1372849.748
ORD1,ORD,2020-01-28 19:00,1366077.125
ORD1,ORD,2020-01-28 20:00,1303323.187
ORD1,ORD,2020-01-28 21:00,1186682.459
ORD1,ORD,2020-01-28 22:00,1057768.854
ORD1,ORD,2020-01-28 23:00,964781.1266
ORD1,ORD,2020-01-29 0:00,883215.4713
ORD1,ORD,2020-01-29 1:00,856093.3193
ORD1,ORD,2020-01-29 2:00,835512.3997
ORD1,ORD,2020-01-29 3:00,845428.3965
ORD1,ORD,2020-01-29 4:00,908885.1759
ORD1,ORD,2020-01-29 5:00,1027762.184
ORD1,ORD,2020-01-29 6:00,1104443.937
ORD1,ORD,2020-01-29 7:00,1179945.541
ORD1,ORD,2020-01-29 8:00,1236967.126
ORD1,ORD,2020-01-29 9:00,1287958.194
ORD1,ORD,2020-01-29 10:00,1345865.724
ORD1,ORD,2020-01-29 11:00,1376483.282
ORD1,ORD,2020-01-29 12:00,1364153.702
ORD1,ORD,2020-01-29 13:00,1341946.525
ORD1,ORD,2020-01-29 14:00,1348586.272
ORD1,ORD,2020-01-29 15:00,1342375.199
ORD1,ORD,2020-01-29 16:00,1319945.488
ORD1,ORD,2020-01-29 17:00,1293794.426
ORD1,ORD,2020-01-29 18:00,1380307.864
ORD1,ORD,2020-01-29 19:00,1377210.361
ORD1,ORD,2020-01-29 20:00,1312745.215
ORD1,ORD,2020-01-29 21:00,1187547.154
ORD1,ORD,2020-01-29 22:00,1066728.009
ORD1,ORD,2020-01-29 23:00,961587.9645
ORD1,ORD,2020-01-30 0:00,880214.9051
ORD1,ORD,2020-01-30 1:00,851013.9005
ORD1,ORD,2020-01-30 2:00,834406.938
ORD1,ORD,2020-01-30 3:00,847075.0163
ORD1,ORD,2020-01-30 4:00,910692.0791
ORD1,ORD,2020-01-30 5:00,1026428.67
ORD1,ORD,2020-01-30 6:00,1105497.568
ORD1,ORD,2020-01-30 7:00,1180174.914
ORD1,ORD,2020-01-30 8:00,1241572.303
ORD1,ORD,2020-01-30 9:00,1292635.282
ORD1,ORD,2020-01-30 10:00,1354349.733
ORD1,ORD,2020-01-30 11:00,1385136.826
ORD1,ORD,2020-01-30 12:00,1374186.629
ORD1,ORD,2020-01-30 13:00,1341297.73
ORD1,ORD,2020-01-30 14:00,1350392.435
ORD1,ORD,2020-01-30 15:00,1349370.97
ORD1,ORD,2020-01-30 16:00,1315533.732
ORD1,ORD,2020-01-30 17:00,1297557.251
ORD1,ORD,2020-01-30 18:00,1387738.524
ORD1,ORD,2020-01-30 19:00,1396908.315
ORD1,ORD,2020-01-30 20:00,1321917.115
ORD1,ORD,2020-01-30 21:00,1194722.723
ORD1,ORD,2020-01-30 22:00,1067525.994
ORD1,ORD,2020-01-30 23:00,968895.7716
ORD1,ORD,2020-01-31 0:00,888956.0834
ORD1,ORD,2020-01-31 1:00,856729.9654
ORD1,ORD,2020-01-31 2:00,830744.9961
ORD1,ORD,2020-01-31 3:00,831965.1154
ORD1,ORD,2020-01-31 4:00,912063.9032
ORD1,ORD,2020-01-31 5:00,1029895.836
ORD1,ORD,2020-01-31 6:00,1104867.113
ORD1,ORD,2020-01-31 7:00,1179838.883
ORD1,ORD,2020-01-31 8:00,1241762.648
ORD1,ORD,2020-01-31 9:00,1293736.404
ORD1,ORD,2020-01-31 10:00,1351721.654
ORD1,ORD,2020-01-31 11:00,1386894.688
ORD1,ORD,2020-01-31 12:00,1376861.68
ORD1,ORD,2020-01-31 13:00,1353639.65
ORD1,ORD,2020-01-31 14:00,1355337.938
ORD1,ORD,2020-01-31 15:00,1359899.683
ORD1,ORD,2020-01-31 16:00,1334184.787
ORD1,ORD,2020-01-31 17:00,1320517.614
ORD1,ORD,2020-01-31 18:00,1390371.892
ORD1,ORD,2020-01-31 19:00,1399120.546
ORD1,ORD,2020-01-31 20:00,1314435.329
ORD1,ORD,2020-01-31 21:00,1198023.101
ORD1,ORD,2020-01-31 22:00,1068489.233
ORD1,ORD,2020-01-31 23:00,961184.9245
ORD1,SAB,2020-02-01 0:00,929373.2998
ORD1,SAB,2020-02-01 1:00,892190.1647
ORD1,SAB,2020-02-01 2:00,871016.3461
ORD1,SAB,2020-02-01 3:00,872986.9245
ORD1,SAB,2020-02-01 4:00,908056.3856
ORD1,SAB,2020-02-01 5:00,959958.8695
ORD1,SAB,2020-02-01 6:00,1019374.898
ORD1,SAB,2020-02-01 7:00,1106530.737
ORD1,SAB,2020-02-01 8:00,1186992.299
ORD1,SAB,2020-02-01 9:00,1241583.523
ORD1,SAB,2020-02-01 10:00,1293596.748
ORD1,SAB,2020-02-01 11:00,1321995.893
ORD1,SAB,2020-02-01 12:00,1312740.291
ORD1,SAB,2020-02-01 13:00,1266283.687
ORD1,SAB,2020-02-01 14:00,1226229.345
ORD1,SAB,2020-02-01 15:00,1204623.93
ORD1,SAB,2020-02-01 16:00,1183575.187
ORD1,SAB,2020-02-01 17:00,1187558.241
ORD1,SAB,2020-02-01 18:00,1279013.974
ORD1,SAB,2020-02-01 19:00,1288590.206
ORD1,SAB,2020-02-01 20:00,1228446.275
ORD1,SAB,2020-02-01 21:00,1128598.576
ORD1,SAB,2020-02-01 22:00,1022581.474
ORD1,SAB,2020-02-01 23:00,932099.6527
ORD1,DOM,2020-02-02 0:00,853104.403
ORD1,DOM,2020-02-02 1:00,814417.3853
ORD1,DOM,2020-02-02 2:00,792000.9158
ORD1,DOM,2020-02-02 3:00,776782.7189
ORD1,DOM,2020-02-02 4:00,782466.3278
ORD1,DOM,2020-02-02 5:00,794296.7196
ORD1,DOM,2020-02-02 6:00,802370.9823
ORD1,DOM,2020-02-02 7:00,877721.3513
ORD1,DOM,2020-02-02 8:00,931098.4652
ORD1,DOM,2020-02-02 9:00,986218.4011
ORD1,DOM,2020-02-02 10:00,1026974.392
ORD1,DOM,2020-02-02 11:00,1058451.025
ORD1,DOM,2020-02-02 12:00,1082542.623
ORD1,DOM,2020-02-02 13:00,1062411.662
ORD1,DOM,2020-02-02 14:00,1044078.028
ORD1,DOM,2020-02-02 15:00,1024880.75
ORD1,DOM,2020-02-02 16:00,997219.4715
ORD1,DOM,2020-02-02 17:00,1009395.787
ORD1,DOM,2020-02-02 18:00,1111091.401
ORD1,DOM,2020-02-02 19:00,1135357.572
ORD1,DOM,2020-02-02 20:00,1092917.598
ORD1,DOM,2020-02-02 21:00,1023276.624
ORD1,DOM,2020-02-02 22:00,934761.6431
ORD1,DOM,2020-02-02 23:00,860815.1053
ORD1,ORD,2020-02-03 0:00,859649.0386
ORD1,ORD,2020-02-03 1:00,857319.4722
ORD1,ORD,2020-02-03 2:00,848360.1906
ORD1,ORD,2020-02-03 3:00,875843.0986
ORD1,ORD,2020-02-03 4:00,897781.8132
ORD1,ORD,2020-02-03 5:00,1020178.235
ORD1,ORD,2020-02-03 6:00,1091188.786
ORD1,ORD,2020-02-03 7:00,1166375.257
ORD1,ORD,2020-02-03 8:00,1229707.177
ORD1,ORD,2020-02-03 9:00,1279263.259
ORD1,ORD,2020-02-03 10:00,1342313.189
ORD1,ORD,2020-02-03 11:00,1375236.46
ORD1,ORD,2020-02-03 12:00,1347411.768
ORD1,ORD,2020-02-03 13:00,1324974.377
ORD1,ORD,2020-02-03 14:00,1319260.032
ORD1,ORD,2020-02-03 15:00,1348369.726
ORD1,ORD,2020-02-03 16:00,1324760.308
ORD1,ORD,2020-02-03 17:00,1289404.434
ORD1,ORD,2020-02-03 18:00,1370316.622
ORD1,ORD,2020-02-03 19:00,1382455.391
ORD1,ORD,2020-02-03 20:00,1304279.947
ORD1,ORD,2020-02-03 21:00,1192068.128
ORD1,ORD,2020-02-03 22:00,1060233.435
ORD1,ORD,2020-02-03 23:00,963311.5637
ORD1,ORD,2020-02-04 0:00,883697.4947
ORD1,ORD,2020-02-04 1:00,852394.857
ORD1,ORD,2020-02-04 2:00,833226.4149
ORD1,ORD,2020-02-04 3:00,836562.5864
ORD1,ORD,2020-02-04 4:00,900498.3013
ORD1,ORD,2020-02-04 5:00,1014808.763
ORD1,ORD,2020-02-04 6:00,1092416.789
ORD1,ORD,2020-02-04 7:00,1169587.003
ORD1,ORD,2020-02-04 8:00,1229276.336
ORD1,ORD,2020-02-04 9:00,1283191.388
ORD1,ORD,2020-02-04 10:00,1343590.307
ORD1,ORD,2020-02-04 11:00,1369050.567
ORD1,ORD,2020-02-04 12:00,1363707.556
ORD1,ORD,2020-02-04 13:00,1344628.568
ORD1,ORD,2020-02-04 14:00,1346319.305
ORD1,ORD,2020-02-04 15:00,1352048.195
ORD1,ORD,2020-02-04 16:00,1317319.245
ORD1,ORD,2020-02-04 17:00,1296181.236
ORD1,ORD,2020-02-04 18:00,1373915.953
ORD1,ORD,2020-02-04 19:00,1359716.367
ORD1,ORD,2020-02-04 20:00,1307037.021
ORD1,ORD,2020-02-04 21:00,1194761.181
ORD1,ORD,2020-02-04 22:00,1065762.254
ORD1,ORD,2020-02-04 23:00,967443.7438
ORD1,ORD,2020-02-05 0:00,889286.7794
ORD1,ORD,2020-02-05 1:00,861698.224
ORD1,ORD,2020-02-05 2:00,839040.3353
ORD1,ORD,2020-02-05 3:00,843498.0606
ORD1,ORD,2020-02-05 4:00,909612.3405
ORD1,ORD,2020-02-05 5:00,1022925.036
ORD1,ORD,2020-02-05 6:00,1106194.462
ORD1,ORD,2020-02-05 7:00,1176013.239
ORD1,ORD,2020-02-05 8:00,1238113.064
ORD1,ORD,2020-02-05 9:00,1289014.97
ORD1,ORD,2020-02-05 10:00,1351578.032
ORD1,ORD,2020-02-05 11:00,1380337.6
ORD1,ORD,2020-02-05 12:00,1377423.075
ORD1,ORD,2020-02-05 13:00,1351548.203
ORD1,ORD,2020-02-05 14:00,1359067.625
ORD1,ORD,2020-02-05 15:00,1356972.208
ORD1,ORD,2020-02-05 16:00,1332032.494
ORD1,ORD,2020-02-05 17:00,1308739.854
ORD1,ORD,2020-02-05 18:00,1385802.509
ORD1,ORD,2020-02-05 19:00,1382823.32
ORD1,ORD,2020-02-05 20:00,1321016.464
ORD1,ORD,2020-02-05 21:00,1206187.322
ORD1,ORD,2020-02-05 22:00,1078853.606
ORD1,ORD,2020-02-05 23:00,982938.3051
ORD1,ORD,2020-02-06 0:00,903774.5404
ORD1,ORD,2020-02-06 1:00,874112.6825
ORD1,ORD,2020-02-06 2:00,856005.4804
ORD1,ORD,2020-02-06 3:00,856885.4232
ORD1,ORD,2020-02-06 4:00,919612.978
ORD1,ORD,2020-02-06 5:00,1037105.516
ORD1,ORD,2020-02-06 6:00,1116012.035
ORD1,ORD,2020-02-06 7:00,1191020.388
ORD1,ORD,2020-02-06 8:00,1252203.376
ORD1,ORD,2020-02-06 9:00,1302304.316
ORD1,ORD,2020-02-06 10:00,1364052.743
ORD1,ORD,2020-02-06 11:00,1395879.749
ORD1,ORD,2020-02-06 12:00,1384399.442
ORD1,ORD,2020-02-06 13:00,1360929.759
ORD1,ORD,2020-02-06 14:00,1365841.074
ORD1,ORD,2020-02-06 15:00,1366042.003
ORD1,ORD,2020-02-06 16:00,1339202.48
ORD1,ORD,2020-02-06 17:00,1316426.198
ORD1,ORD,2020-02-06 18:00,1368099.786
ORD1,ORD,2020-02-06 19:00,1377456.702
ORD1,ORD,2020-02-06 20:00,1330520.024
ORD1,ORD,2020-02-06 21:00,1215054.076
ORD1,ORD,2020-02-06 22:00,1090762.682
ORD1,ORD,2020-02-06 23:00,980858.3685
ORD1,ORD,2020-02-07 0:00,903978.1168
ORD1,ORD,2020-02-07 1:00,877765.9069
ORD1,ORD,2020-02-07 2:00,855133.1497
ORD1,ORD,2020-02-07 3:00,857012.9174
ORD1,ORD,2020-02-07 4:00,920753.4965
ORD1,ORD,2020-02-07 5:00,1034379.317
ORD1,ORD,2020-02-07 6:00,1114349.974
ORD1,ORD,2020-02-07 7:00,1190148.072
ORD1,ORD,2020-02-07 8:00,1250139.571
ORD1,ORD,2020-02-07 9:00,1302697.062
ORD1,ORD,2020-02-07 10:00,1366793.846
ORD1,ORD,2020-02-07 11:00,1401182.515
ORD1,ORD,2020-02-07 12:00,1386729.608
ORD1,ORD,2020-02-07 13:00,1361304.888
ORD1,ORD,2020-02-07 14:00,1363338.663
ORD1,ORD,2020-02-07 15:00,1363890.352
ORD1,ORD,2020-02-07 16:00,1339313.301
ORD1,ORD,2020-02-07 17:00,1314683.182
ORD1,ORD,2020-02-07 18:00,1418318.306
ORD1,ORD,2020-02-07 19:00,1404831.378
ORD1,ORD,2020-02-07 20:00,1325601.004
ORD1,ORD,2020-02-07 21:00,1209316.689
ORD1,ORD,2020-02-07 22:00,1083019.803
ORD1,ORD,2020-02-07 23:00,982680.5155
ORD1,SAB,2020-02-08 0:00,915022.9329
ORD1,SAB,2020-02-08 1:00,877548.4632
ORD1,SAB,2020-02-08 2:00,856366.2418
ORD1,SAB,2020-02-08 3:00,858561.81
ORD1,SAB,2020-02-08 4:00,894096.9196
ORD1,SAB,2020-02-08 5:00,946647.2303
ORD1,SAB,2020-02-08 6:00,1006892.743
ORD1,SAB,2020-02-08 7:00,1094995.669
ORD1,SAB,2020-02-08 8:00,1176517.317
ORD1,SAB,2020-02-08 9:00,1232215.912
ORD1,SAB,2020-02-08 10:00,1285379.127
ORD1,SAB,2020-02-08 11:00,1314907.504
ORD1,SAB,2020-02-08 12:00,1306759.488
ORD1,SAB,2020-02-08 13:00,1261331.353
ORD1,SAB,2020-02-08 14:00,1222232.447
ORD1,SAB,2020-02-08 15:00,1201460.575
ORD1,SAB,2020-02-08 16:00,1181138.685
ORD1,SAB,2020-02-08 17:00,1185703.191
ORD1,SAB,2020-02-08 18:00,1277620.179
ORD1,SAB,2020-02-08 19:00,1287509.112
ORD1,SAB,2020-02-08 20:00,1227564.098
ORD1,SAB,2020-02-08 21:00,1127782.468
ORD1,SAB,2020-02-08 22:00,1021741.301
ORD1,SAB,2020-02-08 23:00,931133.4032
ORD1,DOM,2020-02-09 0:00,820881.76
ORD1,DOM,2020-02-09 1:00,783762.9261
ORD1,DOM,2020-02-09 2:00,758554.0002
ORD1,DOM,2020-02-09 3:00,748473.3858
ORD1,DOM,2020-02-09 4:00,751358.2943
ORD1,DOM,2020-02-09 5:00,759210.1493
ORD1,DOM,2020-02-09 6:00,767616.6459
ORD1,DOM,2020-02-09 7:00,843592.6264
ORD1,DOM,2020-02-09 8:00,903517.9797
ORD1,DOM,2020-02-09 9:00,960209.9844
ORD1,DOM,2020-02-09 10:00,997665.0008
ORD1,DOM,2020-02-09 11:00,1036499.292
ORD1,DOM,2020-02-09 12:00,1080798.338
ORD1,DOM,2020-02-09 13:00,1064574.931
ORD1,DOM,2020-02-09 14:00,1047644.014
ORD1,DOM,2020-02-09 15:00,1026151.673
ORD1,DOM,2020-02-09 16:00,1011002.756
ORD1,DOM,2020-02-09 17:00,1027457.405
ORD1,DOM,2020-02-09 18:00,1127556.798
ORD1,DOM,2020-02-09 19:00,1162746.079
ORD1,DOM,2020-02-09 20:00,1126656.143
ORD1,DOM,2020-02-09 21:00,1057543.268
ORD1,DOM,2020-02-09 22:00,972155.3969
ORD1,DOM,2020-02-09 23:00,902073.5046
