cod_op_red,type_day,dates,predict
ORD1,ORD,2020-02-05 16:00,1346611.874
ORD1,ORD,2020-02-05 17:00,1322916.789
ORD1,ORD,2020-02-05 18:00,1399780.112
ORD1,ORD,2020-02-05 19:00,1397186.945
ORD1,ORD,2020-02-05 20:00,1335741.479
ORD1,ORD,2020-02-05 21:00,1220979.899
ORD1,ORD,2020-02-05 22:00,1094026.499
ORD1,ORD,2020-02-05 23:00,997924.2084
ORD1,ORD,2020-02-06 0:00,918690.2798
ORD1,ORD,2020-02-06 1:00,888555.0469
ORD1,ORD,2020-02-06 2:00,871130.7259
ORD1,ORD,2020-02-06 3:00,872114.4927
ORD1,ORD,2020-02-06 4:00,934585.8922
ORD1,ORD,2020-02-06 5:00,1052427.916
ORD1,ORD,2020-02-06 6:00,1130881.666
ORD1,ORD,2020-02-06 7:00,1206531.875
ORD1,ORD,2020-02-06 8:00,1267649.521
ORD1,ORD,2020-02-06 9:00,1317963.262
ORD1,ORD,2020-02-06 10:00,1379780.007
ORD1,ORD,2020-02-06 11:00,1411421.782
ORD1,ORD,2020-02-06 12:00,1399837.432
ORD1,ORD,2020-02-06 13:00,1375210.13
ORD1,ORD,2020-02-06 14:00,1380734.038
ORD1,ORD,2020-02-06 15:00,1380182.802
ORD1,ORD,2020-02-06 16:00,1353284.899
ORD1,ORD,2020-02-06 17:00,1330202.687
ORD1,ORD,2020-02-06 18:00,1381410.314
ORD1,ORD,2020-02-06 19:00,1390322.237
ORD1,ORD,2020-02-06 20:00,1343556.459
ORD1,ORD,2020-02-06 21:00,1228401.194
ORD1,ORD,2020-02-06 22:00,1104691.79
ORD1,ORD,2020-02-06 23:00,994631.6703
ORD1,ORD,2020-02-07 0:00,917608.9931
ORD1,ORD,2020-02-07 1:00,891562.7993
ORD1,ORD,2020-02-07 2:00,869099.8809
ORD1,ORD,2020-02-07 3:00,870983.0638
ORD1,ORD,2020-02-07 4:00,933988.9003
ORD1,ORD,2020-02-07 5:00,1049327.274
ORD1,ORD,2020-02-07 6:00,1128657.051
ORD1,ORD,2020-02-07 7:00,1203888.822
ORD1,ORD,2020-02-07 8:00,1264258.903
ORD1,ORD,2020-02-07 9:00,1316624.388
ORD1,ORD,2020-02-07 10:00,1380973.839
ORD1,ORD,2020-02-07 11:00,1415409.181
ORD1,ORD,2020-02-07 12:00,1401066.018
ORD1,ORD,2020-02-07 13:00,1375674.112
ORD1,ORD,2020-02-07 14:00,1377506.131
ORD1,ORD,2020-02-07 15:00,1378758.432
ORD1,ORD,2020-02-07 16:00,1354537.546
ORD1,ORD,2020-02-07 17:00,1329863.755
ORD1,ORD,2020-02-07 18:00,1433220.645
ORD1,ORD,2020-02-07 19:00,1420419.785
ORD1,ORD,2020-02-07 20:00,1340665.224
ORD1,ORD,2020-02-07 21:00,1224874.988
ORD1,ORD,2020-02-07 22:00,1098188.91
ORD1,ORD,2020-02-07 23:00,997973.6303
ORD1,SAB,2020-02-08 0:00,918115.072
ORD1,SAB,2020-02-08 1:00,880577.3193
ORD1,SAB,2020-02-08 2:00,859413.5834
ORD1,SAB,2020-02-08 3:00,861558.6346
ORD1,SAB,2020-02-08 4:00,897048.1537
ORD1,SAB,2020-02-08 5:00,949537.8602
ORD1,SAB,2020-02-08 6:00,1009832.241
ORD1,SAB,2020-02-08 7:00,1097939.416
ORD1,SAB,2020-02-08 8:00,1179662.237
ORD1,SAB,2020-02-08 9:00,1235310.281
ORD1,SAB,2020-02-08 10:00,1288604.046
ORD1,SAB,2020-02-08 11:00,1317913.12
ORD1,SAB,2020-02-08 12:00,1309984.997
ORD1,SAB,2020-02-08 13:00,1264593.106
ORD1,SAB,2020-02-08 14:00,1225526.795
ORD1,SAB,2020-02-08 15:00,1204779.741
ORD1,SAB,2020-02-08 16:00,1184449.278
ORD1,SAB,2020-02-08 17:00,1188689.545
ORD1,SAB,2020-02-08 18:00,1280632.255
ORD1,SAB,2020-02-08 19:00,1290786.118
ORD1,SAB,2020-02-08 20:00,1230894.085
ORD1,SAB,2020-02-08 21:00,1131131.628
ORD1,SAB,2020-02-08 22:00,1025082.682
ORD1,SAB,2020-02-08 23:00,934458.4265
ORD1,DOM,2020-02-09 0:00,815634.8477
ORD1,DOM,2020-02-09 1:00,778201.9409
ORD1,DOM,2020-02-09 2:00,752932.3878
ORD1,DOM,2020-02-09 3:00,742953.2352
ORD1,DOM,2020-02-09 4:00,745623.4361
ORD1,DOM,2020-02-09 5:00,753625.4013
ORD1,DOM,2020-02-09 6:00,762497.2037
ORD1,DOM,2020-02-09 7:00,838495.8134
ORD1,DOM,2020-02-09 8:00,897746.5176
ORD1,DOM,2020-02-09 9:00,954750.6007
ORD1,DOM,2020-02-09 10:00,992333.5571
ORD1,DOM,2020-02-09 11:00,1031538.901
ORD1,DOM,2020-02-09 12:00,1075596.181
ORD1,DOM,2020-02-09 13:00,1059383.361
ORD1,DOM,2020-02-09 14:00,1042025.375
ORD1,DOM,2020-02-09 15:00,1020526.804
ORD1,DOM,2020-02-09 16:00,1005646.043
ORD1,DOM,2020-02-09 17:00,1021781.103
ORD1,DOM,2020-02-09 18:00,1122097.855
ORD1,DOM,2020-02-09 19:00,1157704.779
ORD1,DOM,2020-02-09 20:00,1121792.912
ORD1,DOM,2020-02-09 21:00,1052693.133
ORD1,DOM,2020-02-09 22:00,967565.7767
ORD1,DOM,2020-02-09 23:00,897084.5314
ORD1,ORD,2020-02-10 0:00,920993.8225
ORD1,ORD,2020-02-10 1:00,893449.0191
ORD1,ORD,2020-02-10 2:00,875728.8244
ORD1,ORD,2020-02-10 3:00,875609.7682
ORD1,ORD,2020-02-10 4:00,923994.8816
ORD1,ORD,2020-02-10 5:00,1040897.057
ORD1,ORD,2020-02-10 6:00,1121080.542
ORD1,ORD,2020-02-10 7:00,1207301.962
ORD1,ORD,2020-02-10 8:00,1268300.182
ORD1,ORD,2020-02-10 9:00,1314084.718
ORD1,ORD,2020-02-10 10:00,1378622.539
ORD1,ORD,2020-02-10 11:00,1414268.273
ORD1,ORD,2020-02-10 12:00,1410081.227
ORD1,ORD,2020-02-10 13:00,1379450.646
ORD1,ORD,2020-02-10 14:00,1378615.427
ORD1,ORD,2020-02-10 15:00,1391058.259
ORD1,ORD,2020-02-10 16:00,1378673.485
ORD1,ORD,2020-02-10 17:00,1364698.845
ORD1,ORD,2020-02-10 18:00,1415272.714
ORD1,ORD,2020-02-10 19:00,1422408.256
ORD1,ORD,2020-02-10 20:00,1355837.807
ORD1,ORD,2020-02-10 21:00,1237750.361
ORD1,ORD,2020-02-10 22:00,1111441.861
ORD1,ORD,2020-02-10 23:00,1015980.791
ORD1,ORD,2020-02-11 0:00,922468.8249
ORD1,ORD,2020-02-11 1:00,892203.0189
ORD1,ORD,2020-02-11 2:00,875473.6702
ORD1,ORD,2020-02-11 3:00,866418.1047
ORD1,ORD,2020-02-11 4:00,925298.2879
ORD1,ORD,2020-02-11 5:00,1057676.443
ORD1,ORD,2020-02-11 6:00,1134009.991
ORD1,ORD,2020-02-11 7:00,1209193.404
ORD1,ORD,2020-02-11 8:00,1270889.847
ORD1,ORD,2020-02-11 9:00,1323835.067
ORD1,ORD,2020-02-11 10:00,1384894.804
ORD1,ORD,2020-02-11 11:00,1420652.228
ORD1,ORD,2020-02-11 12:00,1416638.181
ORD1,ORD,2020-02-11 13:00,1369905.473
ORD1,ORD,2020-02-11 14:00,1380302.777
ORD1,ORD,2020-02-11 15:00,1380687.709
ORD1,ORD,2020-02-11 16:00,1366283.863
ORD1,ORD,2020-02-11 17:00,1336763.794
ORD1,ORD,2020-02-11 18:00,1428437.787
ORD1,ORD,2020-02-11 19:00,1424894.666
ORD1,ORD,2020-02-11 20:00,1332286.463
ORD1,ORD,2020-02-11 21:00,1204993.633
ORD1,ORD,2020-02-11 22:00,1086402.724
ORD1,ORD,2020-02-11 23:00,994256.2685
ORD1,ORD,2020-02-12 0:00,915102.777
ORD1,ORD,2020-02-12 1:00,884743.4221
ORD1,ORD,2020-02-12 2:00,863894.0019
ORD1,ORD,2020-02-12 3:00,866438.0947
ORD1,ORD,2020-02-12 4:00,927895.3948
ORD1,ORD,2020-02-12 5:00,1045771.511
ORD1,ORD,2020-02-12 6:00,1121138.504
ORD1,ORD,2020-02-12 7:00,1197645.634
ORD1,ORD,2020-02-12 8:00,1256647.457
ORD1,ORD,2020-02-12 9:00,1313116.013
ORD1,ORD,2020-02-12 10:00,1373804.247
ORD1,ORD,2020-02-12 11:00,1405880.673
ORD1,ORD,2020-02-12 12:00,1394123.466
ORD1,ORD,2020-02-12 13:00,1372624.852
ORD1,ORD,2020-02-12 14:00,1375068.523
ORD1,ORD,2020-02-12 15:00,1374893.266
ORD1,ORD,2020-02-12 16:00,1346755.59
ORD1,ORD,2020-02-12 17:00,1323510.679
ORD1,ORD,2020-02-12 18:00,1399242.555
ORD1,ORD,2020-02-12 19:00,1395039.561
ORD1,ORD,2020-02-12 20:00,1337333.945
ORD1,ORD,2020-02-12 21:00,1219911.908
ORD1,ORD,2020-02-12 22:00,1093826.561
ORD1,ORD,2020-02-12 23:00,999761.037
ORD1,ORD,2020-02-13 0:00,920748.1673
ORD1,ORD,2020-02-13 1:00,888565.4259
ORD1,ORD,2020-02-13 2:00,867936.7429
ORD1,ORD,2020-02-13 3:00,868820.2938
ORD1,ORD,2020-02-13 4:00,935882.2069
ORD1,ORD,2020-02-13 5:00,1053805.561
ORD1,ORD,2020-02-13 6:00,1131844.121
ORD1,ORD,2020-02-13 7:00,1204889.581
ORD1,ORD,2020-02-13 8:00,1261464.401
ORD1,ORD,2020-02-13 9:00,1311274.269
ORD1,ORD,2020-02-13 10:00,1373256.949
ORD1,ORD,2020-02-13 11:00,1408780.329
ORD1,ORD,2020-02-13 12:00,1398954.566
ORD1,ORD,2020-02-13 13:00,1381849.557
ORD1,ORD,2020-02-13 14:00,1379990.524
ORD1,ORD,2020-02-13 15:00,1379030.281
ORD1,ORD,2020-02-13 16:00,1352108.799
ORD1,ORD,2020-02-13 17:00,1327239.95
ORD1,ORD,2020-02-13 18:00,1405551.098
ORD1,ORD,2020-02-13 19:00,1427359.858
ORD1,ORD,2020-02-13 20:00,1352086.582
ORD1,ORD,2020-02-13 21:00,1226300.765
ORD1,ORD,2020-02-13 22:00,1097095.92
ORD1,ORD,2020-02-13 23:00,1001448.119
ORD1,ORD,2020-02-14 0:00,920891.6959
ORD1,ORD,2020-02-14 1:00,891776.6594
ORD1,ORD,2020-02-14 2:00,868113.6519
ORD1,ORD,2020-02-14 3:00,852594.4602
ORD1,ORD,2020-02-14 4:00,924343.3237
ORD1,ORD,2020-02-14 5:00,1046905.159
ORD1,ORD,2020-02-14 6:00,1126553.763
ORD1,ORD,2020-02-14 7:00,1199702.283
ORD1,ORD,2020-02-14 8:00,1259472.341
ORD1,ORD,2020-02-14 9:00,1307764.156
ORD1,ORD,2020-02-14 10:00,1366933.616
ORD1,ORD,2020-02-14 11:00,1402281.458
ORD1,ORD,2020-02-14 12:00,1396297.583
ORD1,ORD,2020-02-14 13:00,1367499.927
ORD1,ORD,2020-02-14 14:00,1379725.329
ORD1,ORD,2020-02-14 15:00,1380173.064
ORD1,ORD,2020-02-14 16:00,1353527.053
ORD1,ORD,2020-02-14 17:00,1329079.846
ORD1,ORD,2020-02-14 18:00,1430689.36
ORD1,ORD,2020-02-14 19:00,1416436.086
ORD1,ORD,2020-02-14 20:00,1335792.938
ORD1,ORD,2020-02-14 21:00,1216092.448
ORD1,ORD,2020-02-14 22:00,1086696.889
ORD1,ORD,2020-02-14 23:00,984668.6042
ORD1,SAB,2020-02-15 0:00,916866.4881
ORD1,SAB,2020-02-15 1:00,879099.577
ORD1,SAB,2020-02-15 2:00,857686.4907
ORD1,SAB,2020-02-15 3:00,859573.4782
ORD1,SAB,2020-02-15 4:00,894828.7191
ORD1,SAB,2020-02-15 5:00,947117.6501
ORD1,SAB,2020-02-15 6:00,1007274.055
ORD1,SAB,2020-02-15 7:00,1095311.603
ORD1,SAB,2020-02-15 8:00,1177057.196
ORD1,SAB,2020-02-15 9:00,1232820.147
ORD1,SAB,2020-02-15 10:00,1286338.544
ORD1,SAB,2020-02-15 11:00,1315975.127
ORD1,SAB,2020-02-15 12:00,1308488.18
ORD1,SAB,2020-02-15 13:00,1263637.765
ORD1,SAB,2020-02-15 14:00,1225217.661
ORD1,SAB,2020-02-15 15:00,1205202.434
ORD1,SAB,2020-02-15 16:00,1185688.534
ORD1,SAB,2020-02-15 17:00,1190806.506
ORD1,SAB,2020-02-15 18:00,1283683.287
ORD1,SAB,2020-02-15 19:00,1294801.024
ORD1,SAB,2020-02-15 20:00,1235895.563
ORD1,SAB,2020-02-15 21:00,1137114.398
ORD1,SAB,2020-02-15 22:00,1032033.541
ORD1,SAB,2020-02-15 23:00,942336.2093
ORD1,DOM,2020-02-16 0:00,857380.7811
ORD1,DOM,2020-02-16 1:00,814993.0246
ORD1,DOM,2020-02-16 2:00,787270.7133
ORD1,DOM,2020-02-16 3:00,777192.8673
ORD1,DOM,2020-02-16 4:00,779290.3417
ORD1,DOM,2020-02-16 5:00,781756.8423
ORD1,DOM,2020-02-16 6:00,795864.7558
ORD1,DOM,2020-02-16 7:00,877445.5667
ORD1,DOM,2020-02-16 8:00,949414.6557
ORD1,DOM,2020-02-16 9:00,1002115.21
ORD1,DOM,2020-02-16 10:00,1042864.406
ORD1,DOM,2020-02-16 11:00,1075537.101
ORD1,DOM,2020-02-16 12:00,1092469.237
ORD1,DOM,2020-02-16 13:00,1073784.98
ORD1,DOM,2020-02-16 14:00,1049693.724
ORD1,DOM,2020-02-16 15:00,1031736.585
ORD1,DOM,2020-02-16 16:00,1007567.448
ORD1,DOM,2020-02-16 17:00,1019412.008
ORD1,DOM,2020-02-16 18:00,1121203.497
ORD1,DOM,2020-02-16 19:00,1154681.477
ORD1,DOM,2020-02-16 20:00,1110035.584
ORD1,DOM,2020-02-16 21:00,1038671.203
ORD1,DOM,2020-02-16 22:00,956083.6486
ORD1,DOM,2020-02-16 23:00,877653.4
