cod_op_red,type_day,dates,predict
ORD1,ORD,2020-02-14 12:00,1377970.934
ORD1,ORD,2020-02-14 13:00,1349451.812
ORD1,ORD,2020-02-14 14:00,1361777.816
ORD1,ORD,2020-02-14 15:00,1362000.376
ORD1,ORD,2020-02-14 16:00,1335259.143
ORD1,ORD,2020-02-14 17:00,1309883.397
ORD1,ORD,2020-02-14 18:00,1411278.072
ORD1,ORD,2020-02-14 19:00,1396877.888
ORD1,ORD,2020-02-14 20:00,1316435.48
ORD1,ORD,2020-02-14 21:00,1196956.782
ORD1,ORD,2020-02-14 22:00,1067541.662
ORD1,ORD,2020-02-14 23:00,965652.171
ORD1,SAB,2020-02-15 0:00,914093.9589
ORD1,SAB,2020-02-15 1:00,876115.5114
ORD1,SAB,2020-02-15 2:00,854786.5998
ORD1,SAB,2020-02-15 3:00,856666.0978
ORD1,SAB,2020-02-15 4:00,891986.4644
ORD1,SAB,2020-02-15 5:00,944276.9976
ORD1,SAB,2020-02-15 6:00,1004512.605
ORD1,SAB,2020-02-15 7:00,1092456.209
ORD1,SAB,2020-02-15 8:00,1174453.304
ORD1,SAB,2020-02-15 9:00,1230485.266
ORD1,SAB,2020-02-15 10:00,1283760.615
ORD1,SAB,2020-02-15 11:00,1313623.317
ORD1,SAB,2020-02-15 12:00,1306155.263
ORD1,SAB,2020-02-15 13:00,1261303.664
ORD1,SAB,2020-02-15 14:00,1223104.168
ORD1,SAB,2020-02-15 15:00,1203088.205
ORD1,SAB,2020-02-15 16:00,1183573.836
ORD1,SAB,2020-02-15 17:00,1188789.882
ORD1,SAB,2020-02-15 18:00,1281279.921
ORD1,SAB,2020-02-15 19:00,1292335.916
ORD1,SAB,2020-02-15 20:00,1233582.802
ORD1,SAB,2020-02-15 21:00,1134550.503
ORD1,SAB,2020-02-15 22:00,1029746.936
ORD1,SAB,2020-02-15 23:00,940099.5991
ORD1,DOM,2020-02-16 0:00,856370.269
ORD1,DOM,2020-02-16 1:00,814116.809
ORD1,DOM,2020-02-16 2:00,786175.5048
ORD1,DOM,2020-02-16 3:00,775882.8307
ORD1,DOM,2020-02-16 4:00,777805.8384
ORD1,DOM,2020-02-16 5:00,780045.1788
ORD1,DOM,2020-02-16 6:00,793989.2143
ORD1,DOM,2020-02-16 7:00,875837.0083
ORD1,DOM,2020-02-16 8:00,947521.2497
ORD1,DOM,2020-02-16 9:00,1000189.893
ORD1,DOM,2020-02-16 10:00,1040902.775
ORD1,DOM,2020-02-16 11:00,1073685.908
ORD1,DOM,2020-02-16 12:00,1090844.301
ORD1,DOM,2020-02-16 13:00,1072115.217
ORD1,DOM,2020-02-16 14:00,1048048.85
ORD1,DOM,2020-02-16 15:00,1030059.401
ORD1,DOM,2020-02-16 16:00,1005944.103
ORD1,DOM,2020-02-16 17:00,1017932.29
ORD1,DOM,2020-02-16 18:00,1119516.225
ORD1,DOM,2020-02-16 19:00,1152840.082
ORD1,DOM,2020-02-16 20:00,1108191.807
ORD1,DOM,2020-02-16 21:00,1037190.162
ORD1,DOM,2020-02-16 22:00,954793.5832
ORD1,DOM,2020-02-16 23:00,876586.8357
ORD1,ORD,2020-02-17 0:00,871759.7976
ORD1,ORD,2020-02-17 1:00,860118.2561
ORD1,ORD,2020-02-17 2:00,861279.8469
ORD1,ORD,2020-02-17 3:00,884075.6685
ORD1,ORD,2020-02-17 4:00,904518.3008
ORD1,ORD,2020-02-17 5:00,1008490.192
ORD1,ORD,2020-02-17 6:00,1086779.586
ORD1,ORD,2020-02-17 7:00,1160401.702
ORD1,ORD,2020-02-17 8:00,1218368.765
ORD1,ORD,2020-02-17 9:00,1303039.662
ORD1,ORD,2020-02-17 10:00,1349737.675
ORD1,ORD,2020-02-17 11:00,1375751.806
ORD1,ORD,2020-02-17 12:00,1362929.075
ORD1,ORD,2020-02-17 13:00,1363430.116
ORD1,ORD,2020-02-17 14:00,1365440.381
ORD1,ORD,2020-02-17 15:00,1358555.113
ORD1,ORD,2020-02-17 16:00,1333644.144
ORD1,ORD,2020-02-17 17:00,1310238.328
ORD1,ORD,2020-02-17 18:00,1405080.478
ORD1,ORD,2020-02-17 19:00,1409134.331
ORD1,ORD,2020-02-17 20:00,1323012.705
ORD1,ORD,2020-02-17 21:00,1210170.108
ORD1,ORD,2020-02-17 22:00,1086781.872
ORD1,ORD,2020-02-17 23:00,986858.2651
ORD1,ORD,2020-02-18 0:00,902469.5381
ORD1,ORD,2020-02-18 1:00,875129.7279
ORD1,ORD,2020-02-18 2:00,853533.0514
ORD1,ORD,2020-02-18 3:00,856088.091
ORD1,ORD,2020-02-18 4:00,918563.6189
ORD1,ORD,2020-02-18 5:00,1032511.114
ORD1,ORD,2020-02-18 6:00,1111027.267
ORD1,ORD,2020-02-18 7:00,1184642.921
ORD1,ORD,2020-02-18 8:00,1247592.194
ORD1,ORD,2020-02-18 9:00,1300157.492
ORD1,ORD,2020-02-18 10:00,1361236.544
ORD1,ORD,2020-02-18 11:00,1392524.077
ORD1,ORD,2020-02-18 12:00,1379173.692
ORD1,ORD,2020-02-18 13:00,1353619.773
ORD1,ORD,2020-02-18 14:00,1353582.856
ORD1,ORD,2020-02-18 15:00,1350869.796
ORD1,ORD,2020-02-18 16:00,1324337.189
ORD1,ORD,2020-02-18 17:00,1304979.436
ORD1,ORD,2020-02-18 18:00,1356905.876
ORD1,ORD,2020-02-18 19:00,1372078.908
ORD1,ORD,2020-02-18 20:00,1309138.695
ORD1,ORD,2020-02-18 21:00,1197755.737
ORD1,ORD,2020-02-18 22:00,1074611.709
ORD1,ORD,2020-02-18 23:00,970845.354
ORD1,ORD,2020-02-19 0:00,891049.0822
ORD1,ORD,2020-02-19 1:00,861115.334
ORD1,ORD,2020-02-19 2:00,839608.2997
ORD1,ORD,2020-02-19 3:00,842825.8168
ORD1,ORD,2020-02-19 4:00,910709.983
ORD1,ORD,2020-02-19 5:00,1024033.065
ORD1,ORD,2020-02-19 6:00,1106756.527
ORD1,ORD,2020-02-19 7:00,1182269.731
ORD1,ORD,2020-02-19 8:00,1246033.306
ORD1,ORD,2020-02-19 9:00,1298434.484
ORD1,ORD,2020-02-19 10:00,1359924.815
ORD1,ORD,2020-02-19 11:00,1391683.459
ORD1,ORD,2020-02-19 12:00,1381522.677
ORD1,ORD,2020-02-19 13:00,1353116.645
ORD1,ORD,2020-02-19 14:00,1360116.264
ORD1,ORD,2020-02-19 15:00,1362664.029
ORD1,ORD,2020-02-19 16:00,1339454.331
ORD1,ORD,2020-02-19 17:00,1314345.703
ORD1,ORD,2020-02-19 18:00,1389066.583
ORD1,ORD,2020-02-19 19:00,1391326.072
ORD1,ORD,2020-02-19 20:00,1328578.223
ORD1,ORD,2020-02-19 21:00,1211378.38
ORD1,ORD,2020-02-19 22:00,1080038.957
ORD1,ORD,2020-02-19 23:00,982132.7336
ORD1,ORD,2020-02-20 0:00,900850.6269
ORD1,ORD,2020-02-20 1:00,870158.3378
ORD1,ORD,2020-02-20 2:00,850630.736
ORD1,ORD,2020-02-20 3:00,854468.6589
ORD1,ORD,2020-02-20 4:00,916891.3836
ORD1,ORD,2020-02-20 5:00,1030241.519
ORD1,ORD,2020-02-20 6:00,1110122.791
ORD1,ORD,2020-02-20 7:00,1185680.177
ORD1,ORD,2020-02-20 8:00,1247740.918
ORD1,ORD,2020-02-20 9:00,1301024.868
ORD1,ORD,2020-02-20 10:00,1364337.407
ORD1,ORD,2020-02-20 11:00,1400623.623
ORD1,ORD,2020-02-20 12:00,1379706.877
ORD1,ORD,2020-02-20 13:00,1356004.821
ORD1,ORD,2020-02-20 14:00,1363432.188
ORD1,ORD,2020-02-20 15:00,1363593.621
ORD1,ORD,2020-02-20 16:00,1336017.578
ORD1,ORD,2020-02-20 17:00,1309453.197
ORD1,ORD,2020-02-20 18:00,1378507.179
ORD1,ORD,2020-02-20 19:00,1362665.436
ORD1,ORD,2020-02-20 20:00,1325311.937
ORD1,ORD,2020-02-20 21:00,1209029.06
ORD1,ORD,2020-02-20 22:00,1083776.892
ORD1,ORD,2020-02-20 23:00,986093.3122
ORD1,ORD,2020-02-21 0:00,902348.4827
ORD1,ORD,2020-02-21 1:00,867252.0907
ORD1,ORD,2020-02-21 2:00,847363.8019
ORD1,ORD,2020-02-21 3:00,855577.4028
ORD1,ORD,2020-02-21 4:00,918101.0013
ORD1,ORD,2020-02-21 5:00,1031274.418
ORD1,ORD,2020-02-21 6:00,1111323.595
ORD1,ORD,2020-02-21 7:00,1184280.507
ORD1,ORD,2020-02-21 8:00,1247700.458
ORD1,ORD,2020-02-21 9:00,1300811.56
ORD1,ORD,2020-02-21 10:00,1360547.147
ORD1,ORD,2020-02-21 11:00,1398043.096
ORD1,ORD,2020-02-21 12:00,1389043.012
ORD1,ORD,2020-02-21 13:00,1365841.665
ORD1,ORD,2020-02-21 14:00,1372932.645
ORD1,ORD,2020-02-21 15:00,1376219.478
ORD1,ORD,2020-02-21 16:00,1353522.143
ORD1,ORD,2020-02-21 17:00,1324338.786
ORD1,ORD,2020-02-21 18:00,1396840.832
ORD1,ORD,2020-02-21 19:00,1400676.882
ORD1,ORD,2020-02-21 20:00,1331529.284
ORD1,ORD,2020-02-21 21:00,1214576.399
ORD1,ORD,2020-02-21 22:00,1088161.367
ORD1,ORD,2020-02-21 23:00,990901.6261
ORD1,SAB,2020-02-22 0:00,923606.2865
ORD1,SAB,2020-02-22 1:00,886373.2892
ORD1,SAB,2020-02-22 2:00,865705.7886
ORD1,SAB,2020-02-22 3:00,868153.1959
ORD1,SAB,2020-02-22 4:00,903928.6632
ORD1,SAB,2020-02-22 5:00,956554.838
ORD1,SAB,2020-02-22 6:00,1016990.485
ORD1,SAB,2020-02-22 7:00,1104995.193
ORD1,SAB,2020-02-22 8:00,1186901.915
ORD1,SAB,2020-02-22 9:00,1242692.386
ORD1,SAB,2020-02-22 10:00,1295566.511
ORD1,SAB,2020-02-22 11:00,1324872.596
ORD1,SAB,2020-02-22 12:00,1316688.087
ORD1,SAB,2020-02-22 13:00,1270968.719
ORD1,SAB,2020-02-22 14:00,1231750.017
ORD1,SAB,2020-02-22 15:00,1210576.206
ORD1,SAB,2020-02-22 16:00,1189769.562
ORD1,SAB,2020-02-22 17:00,1193575.897
ORD1,SAB,2020-02-22 18:00,1284547.15
ORD1,SAB,2020-02-22 19:00,1293996.154
ORD1,SAB,2020-02-22 20:00,1233559.894
ORD1,SAB,2020-02-22 21:00,1132792.429
ORD1,SAB,2020-02-22 22:00,1026216.635
ORD1,SAB,2020-02-22 23:00,934786.4589
ORD1,DOM,2020-02-23 0:00,835027.7566
ORD1,DOM,2020-02-23 1:00,794274.3486
ORD1,DOM,2020-02-23 2:00,770061.2579
ORD1,DOM,2020-02-23 3:00,759017.4619
ORD1,DOM,2020-02-23 4:00,766364.2069
ORD1,DOM,2020-02-23 5:00,779319.9795
ORD1,DOM,2020-02-23 6:00,790973.6594
ORD1,DOM,2020-02-23 7:00,862397.7049
ORD1,DOM,2020-02-23 8:00,908748.9028
ORD1,DOM,2020-02-23 9:00,967421.487
ORD1,DOM,2020-02-23 10:00,1020330.935
ORD1,DOM,2020-02-23 11:00,1059857.357
ORD1,DOM,2020-02-23 12:00,1083134.391
ORD1,DOM,2020-02-23 13:00,1068147.338
ORD1,DOM,2020-02-23 14:00,1045937.433
ORD1,DOM,2020-02-23 15:00,1025882.636
ORD1,DOM,2020-02-23 16:00,1003365.073
ORD1,DOM,2020-02-23 17:00,1018723.369
ORD1,DOM,2020-02-23 18:00,1118772.154
ORD1,DOM,2020-02-23 19:00,1147480.929
ORD1,DOM,2020-02-23 20:00,1105930.988
ORD1,DOM,2020-02-23 21:00,1037500.835
ORD1,DOM,2020-02-23 22:00,950358.5764
ORD1,DOM,2020-02-23 23:00,876657.012
